feature,importance,fold
MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),6,1
MAX(credit_card_balance.AMT_RECIVABLE),14,1
MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE),0,1
MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),5,1
MAX(credit_card_balance.CNT_DRAWINGS_CURRENT),14,1
MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,1
MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),10,1
MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),3,1
MAX(credit_card_balance.SK_DPD),0,1
MAX(credit_card_balance.SK_DPD_DEF),0,1
MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),91,1
MIN(credit_card_balance.AMT_BALANCE),6,1
MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),10,1
MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),0,1
MIN(credit_card_balance.AMT_DRAWINGS_CURRENT),1,1
MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),0,1
MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),4,1
MIN(credit_card_balance.AMT_INST_MIN_REGULARITY),1,1
MIN(credit_card_balance.AMT_PAYMENT_CURRENT),14,1
MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),0,1
MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),2,1
MIN(credit_card_balance.AMT_RECIVABLE),1,1
MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE),0,1
MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),0,1
MIN(credit_card_balance.CNT_DRAWINGS_CURRENT),5,1
MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,1
MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),1,1
MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),1,1
MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),7,1
MEDIAN(credit_card_balance.AMT_BALANCE),4,1
MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL),4,1
MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT),26,1
MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT),24,1
MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT),0,1
MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT),7,1
MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY),13,1
MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT),16,1
MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT),7,1
MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL),4,1
MEDIAN(credit_card_balance.AMT_RECIVABLE),3,1
MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE),1,1
MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),6,1
MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT),5,1
MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,1
MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),2,1
MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),5,1
MEDIAN(credit_card_balance.SK_DPD),0,1
MEDIAN(credit_card_balance.SK_DPD_DEF),0,1
MEDIAN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),32,1
COUNT(credit_card_balance),1,1
MODE(credit_card_balance.NAME_CONTRACT_STATUS),0,1
NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS),1,1
COUNT(bureau_balance),2,1
MODE(bureau_balance.STATUS),17,1
NUM_UNIQUE(bureau_balance.STATUS),12,1
SUM(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),98,1
SUM(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),46,1
SUM(previous_application.STD(installments_payments.AMT_INSTALMENT)),66,1
SUM(previous_application.STD(installments_payments.AMT_PAYMENT)),56,1
SUM(previous_application.STD(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),71,1
SUM(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),90,1
SUM(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),79,1
SUM(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),38,1
SUM(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),36,1
SUM(previous_application.MAX(installments_payments.AMT_INSTALMENT)),37,1
SUM(previous_application.MAX(installments_payments.AMT_PAYMENT)),37,1
SUM(previous_application.MAX(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),20,1
SUM(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),31,1
SUM(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),67,1
SUM(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),4,1
SUM(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),1,1
SUM(previous_application.MIN(installments_payments.AMT_INSTALMENT)),93,1
SUM(previous_application.MIN(installments_payments.AMT_PAYMENT)),273,1
SUM(previous_application.MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),48,1
SUM(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,1
SUM(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),161,1
SUM(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),12,1
SUM(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),33,1
SUM(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),43,1
SUM(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),64,1
SUM(previous_application.MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),18,1
SUM(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),7,1
SUM(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),120,1
SUM(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),89,1
SUM(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),52,1
SUM(previous_application.STD(pos_cash_balance.SK_DPD)),18,1
SUM(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),51,1
SUM(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),17,1
SUM(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),14,1
SUM(previous_application.MAX(pos_cash_balance.SK_DPD)),3,1
SUM(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),26,1
SUM(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),53,1
SUM(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),145,1
SUM(previous_application.MIN(pos_cash_balance.SK_DPD)),0,1
SUM(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,1
SUM(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),18,1
SUM(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),66,1
SUM(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),24,1
SUM(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),13,1
SUM(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),8,1
SUM(previous_application.STD(credit_card_balance.AMT_BALANCE)),5,1
SUM(previous_application.STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),6,1
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),9,1
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_CURRENT)),9,1
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),4,1
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),7,1
SUM(previous_application.STD(credit_card_balance.AMT_INST_MIN_REGULARITY)),5,1
SUM(previous_application.STD(credit_card_balance.AMT_PAYMENT_CURRENT)),4,1
SUM(previous_application.STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),6,1
SUM(previous_application.STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),4,1
SUM(previous_application.STD(credit_card_balance.AMT_RECIVABLE)),8,1
SUM(previous_application.STD(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,1
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),42,1
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_CURRENT)),38,1
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,1
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),4,1
SUM(previous_application.STD(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),2,1
SUM(previous_application.STD(credit_card_balance.SK_DPD)),0,1
SUM(previous_application.STD(credit_card_balance.SK_DPD_DEF)),1,1
SUM(previous_application.STD(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),21,1
SUM(previous_application.MAX(credit_card_balance.AMT_BALANCE)),8,1
SUM(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),2,1
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),13,1
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),5,1
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,1
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),6,1
SUM(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),5,1
SUM(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),4,1
SUM(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),1,1
SUM(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),14,1
SUM(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),8,1
SUM(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),1,1
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),2,1
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),5,1
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,1
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),1,1
SUM(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),1,1
SUM(previous_application.MAX(credit_card_balance.SK_DPD)),0,1
SUM(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0,1
SUM(previous_application.MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),27,1
SUM(previous_application.MIN(credit_card_balance.AMT_BALANCE)),6,1
SUM(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),9,1
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,1
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),1,1
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,1
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),1,1
SUM(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,1
SUM(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),9,1
SUM(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,1
SUM(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),4,1
SUM(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),1,1
SUM(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,1
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,1
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,1
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,1
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,1
SUM(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,1
SUM(previous_application.MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),2,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),8,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),34,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),3,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),11,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),6,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),5,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),41,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),29,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),2,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),9,1
SUM(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,1
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),4,1
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),6,1
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,1
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),5,1
SUM(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),2,1
SUM(previous_application.MEDIAN(credit_card_balance.SK_DPD)),0,1
SUM(previous_application.MEDIAN(credit_card_balance.SK_DPD_DEF)),0,1
SUM(previous_application.MEDIAN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),75,1
SUM(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0,1
STD(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),58,1
STD(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),40,1
STD(previous_application.SUM(installments_payments.AMT_INSTALMENT)),46,1
STD(previous_application.SUM(installments_payments.AMT_PAYMENT)),81,1
STD(previous_application.SUM(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),49,1
STD(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),51,1
STD(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),114,1
STD(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),59,1
STD(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),49,1
STD(previous_application.MAX(installments_payments.AMT_INSTALMENT)),46,1
STD(previous_application.MAX(installments_payments.AMT_PAYMENT)),37,1
STD(previous_application.MAX(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),31,1
STD(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),60,1
STD(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),117,1
STD(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),7,1
STD(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0,1
STD(previous_application.MIN(installments_payments.AMT_INSTALMENT)),63,1
STD(previous_application.MIN(installments_payments.AMT_PAYMENT)),48,1
STD(previous_application.MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),57,1
STD(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,1
STD(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),113,1
STD(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),30,1
STD(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),44,1
STD(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),29,1
STD(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),26,1
STD(previous_application.MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),24,1
STD(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),14,1
STD(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),112,1
STD(previous_application.COUNT(installments_payments)),60,1
STD(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT)),60,1
STD(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE)),45,1
STD(previous_application.SUM(pos_cash_balance.SK_DPD)),24,1
STD(previous_application.SUM(pos_cash_balance.SK_DPD_DEF)),20,1
STD(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),19,1
STD(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),33,1
STD(previous_application.MAX(pos_cash_balance.SK_DPD)),12,1
STD(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),10,1
STD(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),85,1
STD(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),114,1
STD(previous_application.MIN(pos_cash_balance.SK_DPD)),0,1
STD(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,1
STD(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),34,1
STD(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),74,1
STD(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),6,1
STD(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0,1
STD(previous_application.COUNT(pos_cash_balance)),123,1
STD(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),85,1
STD(previous_application.SUM(credit_card_balance.AMT_BALANCE)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_PAYMENT_CURRENT)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_RECIVABLE)),0,1
STD(previous_application.SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,1
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,1
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,1
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,1
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,1
STD(previous_application.SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,1
STD(previous_application.SUM(credit_card_balance.SK_DPD)),0,1
STD(previous_application.SUM(credit_card_balance.SK_DPD_DEF)),0,1
STD(previous_application.SUM(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_BALANCE)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),0,1
STD(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,1
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,1
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,1
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,1
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,1
STD(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,1
STD(previous_application.MAX(credit_card_balance.SK_DPD)),0,1
STD(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0,1
STD(previous_application.MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_BALANCE)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),0,1
STD(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,1
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,1
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,1
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,1
STD(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,1
STD(previous_application.MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),0,1
STD(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,1
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,1
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,1
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,1
STD(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,1
STD(previous_application.MEDIAN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,1
STD(previous_application.COUNT(credit_card_balance)),29,1
STD(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0,1
MAX(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),35,1
MAX(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),30,1
MAX(previous_application.SUM(installments_payments.AMT_INSTALMENT)),90,1
MAX(previous_application.SUM(installments_payments.AMT_PAYMENT)),116,1
MAX(previous_application.SUM(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),56,1
MAX(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),43,1
MAX(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),160,1
MAX(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),56,1
MAX(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),58,1
MAX(previous_application.STD(installments_payments.AMT_INSTALMENT)),52,1
MAX(previous_application.STD(installments_payments.AMT_PAYMENT)),54,1
MAX(previous_application.STD(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),65,1
MAX(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),98,1
MAX(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),184,1
